LicenseID,SurveyID,PatientCarePrimaryZipCode,PatientCarePrimaryCountyCode,PatientCareSecondaryZipCode,PatientCareSecondaryCountyCode,TelemedicinePrimaryZipCode,TelemedicinePrimaryCountyCode,TelemedicineSecondaryZipCode,TelemedicineSecondaryCountyCode
5220597,1004720,95126,43,95128,43,95126,43,95128,43
5606286,1004721,94602,1,94578,1,,,,
5082867,1004722,92161,37,92037,37,92161,37,,
2046989,1004723,90025,19,90025,19,,,,
2131346,1004724,92808,30,,,92808,30,,
1713441,1004726,92392,36,,,92392,36,,
1135592,1004727,92780,,,,92780,,,
1860428,1004728,92691,30,,,92691,30,,
5443333,1004729,12601,59,,,,,,
766054,1004730,93551,19,91107,19,93551,19,91107,19
5482357,1004731,94305,43,,,94305,43,,
2767175,1004732,91105,19,,,90026,19,,
5388039,1004733,,,,,,,,
1992185,1004734,93720,10,,,,,,
1994801,1004735,90033,19,90242,19,90033,19,90242,19
5200510,1004736,94305,43,,,94305,43,,
1389700,1004737,92131,37,,,92131,37,,
1713636,1004738,89103,59,,,,,,
2806539,1004739,90027,,90503,,,,,
5630367,1004740,94305,43,,,,,,
1384299,1004741,94305,43,94305,43,94305,43,94305,43
602414,1004742,LA,19,,,LA,19,,
1388639,1004743,90095,19,90405,19,90095,19,,
1389486,1004744,92868,30,,,,,,
1289889,1004745,95240,39,,,,,,
1483593,1004746,,,,,,,,
1384508,1004747,92037,37,,,92037,37,,
972774,1004748,91105,19,91105,19,91105,19,91105,19
2870581,1004749,90277,19,90404,19,90277,19,90404,19
1677490,1004750,90211,19,,,90211,19,,
1674543,1004754,94533,48,,,94533,48,,
1435126,1004755,,30,,,,,,
1133159,1004756,92708,,,,92708,,,
2045248,1004757,92505,33,92505,33,,,,
1954151,1004758,92117,37,,,92037,37,,
5579764,1004759,93637,20,93701,10,93637,20,93701,10
2245089,1004760,93314,15,,,,,,
2089779,1004761,91330,19,90048,19,91330,19,,
1678007,1004762,01970,,,,28105,,,
5343481,1004763,,,,,,,,
1432340,1004764,23462,59,,,23462,59,,
5625288,1004765,93420,40,,,93420,40,,
1137849,1004767,,,,,,,,
2841783,1004768,94960,21,,,94960,21,,
973162,1004769,06904,59,,,,,,
1382375,1004770,94110,38,,,,,,
1711997,1004771,94015,41,94116,38,94116,38,94116,38
1488689,1004772,,,,,,,,
2821700,1004773,,,,,85266,,,
334940,1004774,91761,36,92335,36,91761,36,92335,36
1713839,1004775,94610,1,,,,,,
2182124,1004776,,,,,,,,
1431488,1004777,45040,59,,,,,,
5185034,1004778,,39,,50,,,,
1766105,1004779,45433,59,,,45433,59,,
2184082,1004780,,,,,,,,
1863647,1004781,85614,59,,,85614,59,,
1711025,1004782,92555,33,,,92555,33,,
2134342,1004783,91320,56,,,91320,56,,
1713573,1004785,90048,19,,,90048,19,,
1481790,1004786,,,,,,,,
5246920,1004787,,,,,,,,
1430524,1004788,94102,38,,,,,,
5603675,1004789,90027,19,,,90027,19,,
5602062,1004790,94304,43,,,,,,
2734774,1004791,94588,1,,,,,,
2901119,1004792,,,,,43215,,,
1161071,1004793,85248,59,,,,,,
2042942,1004794,,,,,,,,
2181946,1004795,,,,,,,,
2184539,1004796,,,,,,,,
1544097,1004797,92037,37,92103,37,,,,
5139510,1004798,90057,19,,,,,,
5143628,1004799,90210,,,,90048,,,
1482542,1004800,,,,,,,,
933795,1004801,94028,41,,,,,,
1223320,1004802,94122,38,,,,,,
1486553,1004803,92037,37,,,92103,37,,
764167,1004804,93611,10,,,93611,10,,
1435687,1004805,92029,37,,,,,,
1382860,1004806,91740,19,,,92618,30,,
1675318,1004807,90095,19,90095,19,90095,19,90095,19
1381356,1004808,92037,37,92103,37,,,,
1998242,1004809,92122,37,,,92122,37,,
1289267,1004810,92121,,,,92121,,,
1543077,1004811,07470,59,,,07481,59,,
1710918,1004812,90210,19,,,90210,19,,
5622659,1004813,,,92260,33,,,92260,33
5176422,1004814,95376,39,,,,,,
804301,1004815,94305,43,,,94305,43,,
6014712,1004816,90048,19,,,,,,
2779350,1004817,92868,30,,,90638,,,
5560316,1004818,92555,33,92354,36,92354,36,92354,36
1900263,1004819,92037,37,,,,,,
2132529,1004820,90806,19,,,,,,
5582652,1004821,94143,38,,,94143,38,,
718816,1004822,94025,41,,,94025,41,,
5557042,1004824,92555,33,92354,36,,,,
939324,1004825,91402,19,,,91402,19,,
397530,1004826,90405,19,,,91302,19,,
5084265,1004827,,,,,,,,
1226868,1004829,,,,,,,,
1543303,1004830,95337,39,95356,50,,,,
1712000,1004831,94143,38,,,,,,
2246560,1004832,90027,19,,,90027,19,,
1583020,1004833,92110,37,,,92110,37,,
1430413,1004834,,,,,,,,
5594427,1004835,94596,7,94531,7,,,,
896690,1004837,94610,1,,,,,,
2136127,1004838,55433,59,,,,,,
2774019,1004839,95817,34,,,,,,
5602769,1004840,90013,19,90262,19,90013,19,90262,19
1710800,1004841,90027,19,,,90027,19,,
1167088,1004842,95070,43,,,95070,43,,
2132027,1004843,94577,1,,,94577,1,,
2770787,1004844,24018,,,,,,,
1543835,1004845,96161,29,,,,,,
1769417,1004846,46117,59,,,94115,38,,
710226,1004847,,,,,,,,
1383452,1004848,,39,,,,39,,
5594874,1004849,90095,19,90095,19,90095,19,90095,19
2247323,1004850,90016,19,,,90016,19,,
1388802,1004851,90095,19,90404,19,90095,19,,
933667,1004852,90266,19,,,90266,19,,
5311525,1004853,90027,19,,,,,,
1258838,1004854,90640,19,,,90640,19,,
5159608,1004855,90095,19,91342,19,90095,19,,
1220993,1004856,94304,43,94304,43,94304,43,94304,43
5575532,1004857,92108,37,92020,37,92108,37,,
5623625,1004858,,38,,,,,,
1381762,1004859,,,,,92618,30,92825,34
930401,1004860,90720,30,,,,,,
1289731,1004861,95032,43,,,95032,43,,
2044102,1004862,91307,19,,,91307,19,,
1769611,1004863,93445,42,,,93445,42,,
1713402,1004864,95620,48,95616,57,95620,48,95616,57
2825424,1004865,90401,19,91360,56,90401,19,91360,56
2136434,1004866,91505,19,,,,,,
1766082,1004867,94609,1,,,,,,
512371,1004868,90602,,,,90602,,,
970777,1004869,95003,44,,,95003,44,,
1384999,1004870,94121,38,,,94121,38,,
760280,1004871,89509,59,,,,,,
970200,1004873,95032,43,,,95032,43,,
1432746,1004874,93635,24,,,,,,
1951567,1004876,,,,,,,,
1762761,1004877,92037,,92037,,92037,,92037,
1168358,1004878,93291,,,,93277,,,
1255746,1004879,76712,,,,76712,,,
5585043,1004880,92868,30,,,,,,
634669,1004882,94602,1,,,94602,1,,
1438665,1004883,94596,7,,,,,,
1166839,1004884,92123,37,92093,37,,,,
5649649,1004885,85331,,,,85331,,,
2866043,1004887,90048,19,,,90048,19,,
2046952,1004888,13205,,,,13205,,,
2136408,1004889,98122,,,,98122,,,
1381790,1004890,90002,19,,,,,,
1763031,1004891,,,,,,,,
1544221,1004893,94116,38,,,,,,
2183112,1004894,,,,,,,,
1993184,1004895,,,,,,,,
5594572,1004896,06030,59,,,,,,
1710768,1004897,95203,39,,,,,,
1430194,1004898,95110,43,,,,,,
1380064,1004899,92128,37,,,92128,37,,
1769432,1004900,80514,59,,,80514,59,,
2134594,1004901,79424,,,,,,,
1136436,1004902,92705,30,,,92705,30,,
686535,1004903,,,,,,,,
496653,1004904,90048,19,,,90048,19,90049,19
2134406,1004905,92091,37,92091,37,92091,37,92091,37
1027771,1004906,92618,30,,,92618,30,92675,30
5572092,1004907,94305,43,,,,,,
2242936,1004908,92335,36,,,92335,36,,
1256272,1004909,91335,19,,,91335,19,,
1677891,1004910,90280,19,,,,,,
2132270,1004911,93065,56,,,,,,
1168300,1004912,90403,19,,,90403,19,,
1385067,1004915,,,,,,,,
2826752,1004916,90095,19,,,,,,
5564752,1004917,95356,50,,,,,,
2183636,1004918,32256,59,,,,,,
1096676,1004919,90027,19,90503,19,90027,19,90503,19
471269,1004920,94143,38,,,,,,
894794,1004921,92708,30,,,92648,30,,
2774881,1004922,94010,41,,,,,,
1135878,1004924,90255,,,,,,,
1385729,1004925,92121,37,,,92121,37,,
2863258,1004926,90502,19,,,90502,19,,
5586941,1004927,94158,38,,,94158,38,,
2082362,1004929,,,,,92007,37,,
1678091,1004930,92103,37,,,92119,37,,
1487512,1004931,90210,19,92683,30,,,,
1028402,1004932,94133,38,,,,,,
5569557,1004933,92037,37,,,,,,
976710,1004934,90089,19,,,90089,19,,
1909486,1004935,,,,,,,,
1137502,1004936,94612,1,95128,43,,,,
1430929,1004937,94015,41,,,94015,41,,
392789,1004938,90008,19,,,90008,19,,
1482294,1004939,94577,1,,,94107,38,,
1098143,1004940,95356,50,95337,39,95356,50,,
859116,1004941,90073,19,90073,19,,,,
5581783,1004942,98103,59,,,98103,59,,
1483575,1004943,90710,19,,,,,,
1433419,1004944,,,,,,,,
5098010,1004945,,,,,,,,
760680,1004946,94063,41,,,94063,41,,
1096406,1004947,91403,19,91302,19,91364,19,,
2184536,1004949,,,,,,,,
1437038,1004950,92805,30,90017,19,92805,30,90805,19
2820926,1004951,92868,30,,,92868,30,,
630755,1004952,,,,,,,,
5602386,1004953,02458,59,,,,,,
714176,1004954,10028,59,,,,,,
5164625,1004955,90292,19,90404,19,90292,19,,
2855313,1004956,94115,38,,38,94403,41,,
2184322,1004957,92663,30,,,,,,
2833613,1004958,92131,37,,,92131,37,,
1163488,1004959,95014,43,,,95014,43,,
5569046,1004960,92354,36,,,92354,36,,
2245298,1004961,92354,36,92335,36,,,,
5616530,1004962,94807,43,94304,,94807,,94304,
1384990,1004963,,,,,,,,
632590,1004965,91006,19,91106,19,91006,19,,
685977,1004979,92108,37,,,92108,37,,
1383079,1004980,92335,36,,,92335,36,,
2781013,1004981,94588,1,94304,43,,,,
2818890,1004982,95403,49,,,95403,49,,
6040361,1004983,93003,56,,,,,,
2132296,1004984,94131,,,,94131,,,
1383004,1004985,92354,36,,,,,,
931323,1004986,90036,19,,,90036,19,,
2780812,1004987,94087,43,,,95032,43,,
2044376,1004988,90301,19,90292,19,90301,19,90292,19
450704,1004989,91436,19,,,91436,19,,
977691,1004990,92653,30,,,92653,30,,
1711187,1004991,92806,30,,,,,,
2082630,1004994,93703,10,93727,10,,,,
359152,1004995,93301,15,,,,,,
1160867,1004996,92835,30,92821,30,92835,30,,
1713738,1004997,95841,34,95602,31,,,,
299580,1004998,95536,12,95536,12,95540,12,95540,12
934454,1004999,94939,21,94947,21,94939,21,94947,21
1095998,1005000,90404,19,90095,19,90404,19,90095,19
5119370,1005001,85364,59,,,,,,
636818,1005002,92805,30,,,92805,30,,
2924040,1005003,92821,30,,,92821,30,,
392316,1005004,85260,,,,,,,
2247560,1005005,91311,19,,,91311,19,,
1380432,1005006,94304,,,,94304,,,
804614,1005007,94509,7,,,94598,7,,
410131,1005008,91776,19,,,91776,19,,
1163539,1005009,94305,43,94598,7,94305,43,94598,7
5435673,1005010,91010,19,91010,19,91010,19,91010,19
2087375,1005012,,,,,,,,
1162364,1005013,44122,,,,44122,,,
1995637,1005014,20010,59,,,20010,59,,
890925,1005015,77030,59,,,77030,59,,
5611825,1005016,92122,37,,,92122,37,,
2136008,1005017,32503,,,,,,,
2185587,1005018,85255,,,,85255,,,
2134570,1005019,92324,36,92324,36,,,,
1439040,1005020,91406,19,91356,19,,,,
1631374,1005021,,,,,,,,
5217830,1005022,,,,,,,,
1439711,1005023,85013,,,,,,,
1381423,1005024,92691,30,92653,30,92692,30,,
855757,1005026,94305,43,,,94305,43,,
2854826,1005027,45208,59,,,,,,
1024869,1005028,,,,,,,,
1431462,1005029,94116,38,,,,,,
1350340,1005030,91942,,,,91942,,,
1430633,1005031,92335,36,,,92335,36,,
1198749,1005032,92691,30,,,,,,
1258606,1005033,94301,43,,,94301,43,,
897016,1005034,93703,10,93730,10,,,,
2136080,1005036,92253,33,,,92253,33,,
5217495,1005037,90292,19,,,,,,
1160771,1005038,92408,36,,,92408,36,,
1431575,1005039,94010,41,,,,,,
437408,1005040,,,,,,,,
1481299,1005041,95618,,,,95618,,,
5371998,1005042,,,,,55344,,,
1289716,1005043,92354,36,,,92354,,,
2810488,1005044,90027,19,,,,,,
2244528,1005045,,37,,37,,37,,37
1959393,1005047,,,,,,,,
1026439,1005048,92806,30,,,,30,,
1385488,1005050,95008,43,95008,43,95065,44,95065,44
1194433,1005051,,,,,,,,
897818,1005052,92121,,,,92121,,,
1433312,1005053,,,,,,,,
2047203,1005054,95008,43,95065,44,95008,43,95065,44
5681849,1005055,94305,43,,,94305,43,,
858326,1005056,,,,,,,,
2887707,1005058,95817,34,,,,34,,
2135948,1005059,95008,43,95065,44,95008,43,95065,44
853357,1005060,93105,42,,,93463,42,,
1711008,1005061,91360,56,,,91360,56,,
1711336,1005062,92505,33,,,,,,
892951,1005064,95817,34,,,95817,34,,
2244177,1005065,90095,19,90404,19,90095,19,90404,19
1432927,1005066,92270,33,,,,,,
1711977,1005067,,,,,,,,
1995947,1005068,,,,,,,,
410924,1005070,90066,19,,,90272,19,,
1135295,1005071,93105,42,,,93105,42,,
1543018,1005072,89119,59,,,,,,
2082897,1005073,92037,37,,,,,,
580589,1005074,95991,51,,,95991,51,,
2049807,1005075,,,,,55344,,,
5621141,1005076,95926,4,,,95926,4,,
1138789,1005078,92120,37,,,92120,37,,
458087,1005079,77030,,7030,,,,,
2136449,1005080,94080,41,,,94080,41,,
1351005,1005081,01040,,,,01040,,,
5589970,1005082,95405,49,,,,,,
5549857,1005083,39110,,,,,,55344,
2185550,1005084,95758,34,,,,,,
5613901,1005085,,,,,,,,
2741221,1005087,78702,59,,,78702,59,,
1901881,1005088,,,,,,,,
5564784,1005090,90277,19,,,90277,19,,
1438133,1005091,92123,37,,,,,,
2042980,1005092,,,,,,,,
1996396,1005093,02138,59,,,,,,
935858,1005094,95834,34,,,95834,34,,
5000149,1005095,,,,,,,,
5112807,1005097,90089,19,,,90089,19,,
5626243,1005098,91754,,,,,,,
2087010,1005099,92677,,,,92677,,,
1481518,1005100,94553,7,,,94553,7,,
2134488,1005101,,,,,,,,
472434,1005102,91361,56,,,91361,56,,
2130787,1005103,85040,59,,,,,,
1673392,1005105,,,,,,,,
1481696,1005106,94598,7,,,94598,7,,
1382294,1005107,90048,19,,,,,,
1098339,1005109,94087,43,,,94087,43,,
806275,1005110,92134,37,,,92134,37,,
895788,1005111,,,,,,,,
2131439,1005112,98356,,,,98356,,,
2830010,1005114,,,,,,,,
1389951,1005115,93309,15,,,93309,15,,
2184079,1005116,60153,59,,,60153,59,,
2135848,1005117,90095,19,,,90095,19,,
2818924,1005118,28803,59,92694,30,,,,
1388667,1005121,94558,19,90640,19,,,,
5634173,1005122,90405,19,,,90405,19,,
938978,1005123,91754,19,91754,19,,,,
2180422,1005124,93720,10,,,93720,10,,
561985,1005125,92835,,90505,,,,,
2182041,1005126,33410,59,,,33410,59,,
1952043,1005127,94549,7,94513,7,,,,
890031,1005128,94301,41,,,94301,41,,
1098611,1005129,91010,19,,,91010,19,,
568114,1005130,81501,59,,,,,,
1382603,1005133,92663,30,,,,,,
2853475,1005134,95129,43,,,,,,
2838242,1005137,92354,,,,92354,,,
802941,1005138,90067,19,,,90067,19,,
5203824,1005139,,,,,,,,
5109590,1005140,75068,59,,,,,,
719153,1005142,95825,34,,,95825,34,,
2138306,1005143,93636,20,,,93636,20,,
1389740,1005144,,,,,,,,
491500,1005147,95105,42,,,93105,42,,
2247221,1005148,,,,,,,,
1163622,1005150,80222,,,,80222,,,
204141,1005151,95949,29,,,95949,29,,
933983,1005152,,,,,,,,
1389020,1005153,,,,,,,,
1438895,1005154,,,,,,,,
2132018,1005156,92660,30,,,92660,30,,
2137511,1005157,,,,,,,,
1434848,1005158,95032,43,,,95032,43,,
477038,1005159,95823,34,,,95823,34,,
1438938,1005160,94305,41,94305,41,,,,
1990068,1005161,94509,7,,,94509,7,,
892554,1005162,91208,19,,,,,,
2080574,1005163,,,,,,,,
804531,1005164,90095,19,90073,19,,,,
2241193,1005165,93422,40,,,,,,
1868152,1005166,93940,27,,,93940,27,,
5616301,1005168,91342,19,,,,,,
1434672,1005169,92078,37,,,92078,37,,
1438646,1005170,96814,59,,,96814,59,,
5600317,1005171,94304,43,,,,,,
1813321,1005174,94305,43,,,94305,43,,
2048618,1005175,94709,1,,,,,,
2047881,1005176,96739,59,,,,,,
2135786,1005177,95051,43,,,95051,43,,
5244893,1005178,92107,37,,,,,,
2186422,1005179,90003,19,,,,,,
5653717,1005180,,,,,,,,
893155,1005181,91105,19,,,91105,19,,
566063,1005182,95618,57,95817,34,,,,
1483428,1005183,,,,,,,,
2047640,1005184,90740,30,,,,,,
2082468,1005186,94558,28,,,94558,28,,
1284021,1005187,95051,43,,,95033,44,,
5652266,1005188,91360,56,,,,,,
2240419,1005189,,,,,,,,
2716507,1005190,94533,48,95687,48,,,,
1818195,1005191,90274,19,,,90274,19,,
2044497,1005192,91402,19,,,,,,
2828931,1005194,90027,19,,,90027,19,,
2245698,1005195,22902,59,,,22902,59,91024,19
5501364,1005196,100,,,,,,,
1867180,1005197,,,,,,,,
719395,1005198,,,,,,,,
1134817,1005199,98229,59,,,98229,59,,
2830005,1005201,91914,37,,,91914,37,,
2185086,1005202,90807,19,,,,,,
1194331,1005203,14620,59,,,14620,59,,
494735,1005204,92867,30,,,,,,
2136376,1005205,02459,59,,,02459,59,,
891916,1005206,92691,30,92651,30,92691,30,92651,30
1289471,1005207,92882,33,,,92882,33,,
939760,1005208,93534,19,,,93534,19,,
6044069,1005209,,,,,,,,
2137330,1005210,,,,,,,,
5060552,1005211,90806,19,,,,,,
1289562,1005212,95119,43,,,95119,43,,
5993469,1005213,10025,59,,,10025,59,,
2047891,1005214,06510,59,,,06472,59,,
2809867,1005215,94568,1,,,,,,
686489,1005218,,,,,,,,
1434208,1005219,92648,30,,,92648,30,,
1439747,1005220,90401,19,,,,,,
2049415,1005221,43212,59,43213,59,,,,
6015443,1005222,80045,59,,,,,,
1090123,1005223,93105,42,93110,42,93105,42,93110,42
1383159,1005224,,,,,,,,
454233,1005225,90509,19,,,,,,
1991681,1005226,94304,43,,,94304,43,,
1481296,1005227,94403,41,,,94403,41,,
1438930,1005229,91360,56,,,91360,56,,
2134263,1005230,92335,36,91760,36,,,,
5120796,1005231,91101,19,91790,19,91101,19,91790,19
2813224,1005232,85226,,,,,,,
1311988,1005233,92868,30,90822,19,92868,30,90822,19
5581517,1005234,94305,43,,,,,,
5065861,1005237,94901,,,,94901,,,
1486468,1005239,94143,38,,,94143,38,,
2909899,1005240,91342,,91402,,,,,
1161088,1005241,91730,36,,,91730,36,,
5272376,1005242,95687,48,,,,,,
5573737,1005243,98109,59,98133,59,98109,59,98133,59
1359733,1005244,92350,36,92555,33,,,,
1950261,1005245,94598,7,,,,,,
2245379,1005246,94066,41,,,94066,41,,
1435492,1005252,94704,1,,,94704,1,,
686366,1005253,91950,37,,,91950,37,92037,37
1431960,1005254,,,,,,,,
1096096,1005256,95242,39,95608,34,,,,
2137300,1005257,95603,31,,,95603,31,,
1906814,1005258,,,,,,,,
1438570,1005259,91311,19,,,,,,
1382396,1005260,90505,,,,,,,
1435289,1005261,94595,1,,,,,,
1481131,1005262,92618,30,92608,30,,,,
1714071,1005263,95032,43,,,95032,43,,
1766334,1005264,90240,19,,,,,,
582385,1005265,70769,59,,,70769,59,,
1813185,1005266,06033,,06033,,,,,
2812325,1005268,92806,30,,,,,,
1136248,1005269,90822,19,,,90815,19,,
5089252,1005273,77030,59,,,77059,59,,
1197065,1005274,92591,33,,,,,,
633130,1005275,95661,31,95661,31,,,,
5151935,1005276,96362,59,,,96362,59,,
2910848,1005278,95203,39,95966,4,,,,
5607997,1005279,46804,59,,,,,,
5589595,1005280,94143,38,,,,,,
470782,1005281,92373,36,92346,36,,,,
5168357,1005282,92354,36,,,92354,36,,
5623289,1005283,94607,1,94621,1,94607,1,94621,1
511954,1005285,,,,,,,,
1813420,1005286,,42,,,,,,
1481593,1005287,92618,30,,,,,,
1381309,1005288,91739,36,,,91739,36,,
2869183,1005289,95337,39,95356,50,95337,39,95356,50
2244276,1005290,,,,,,,,
2244456,1005291,,,,,,,,
1384197,1005292,21093,59,,,21093,59,,
2046833,1005293,92868,30,,,92868,30,,
2046845,1005294,17033,59,,,17033,59,,
2184469,1005296,92663,30,92663,30,,,,
2245613,1005297,95051,43,,,95051,43,,
1995469,1005298,96097,47,,,96097,47,,
2858304,1005299,92123,37,,,,,,
803597,1005300,95667,9,,,95630,34,,
686171,1005301,93534,19,,,93534,19,,
1715477,1005302,22025,59,,,,,,
1436199,1005303,97301,59,,,,,,
603402,1005304,92335,36,,,92335,36,,
938783,1005305,94040,43,,,94040,43,,
2046921,1005306,85054,59,85054,59,85054,59,85054,59
1710935,1005307,11706,59,,,11706,59,,
2132078,1005308,92130,37,,,92130,37,,
2242638,1005309,,,,,,,,
1439593,1005310,99506,59,,,,,,
1581551,1005311,91710,36,,,91710,36,,
1481651,1005312,94158,43,,,,,,
979321,1005313,95991,51,,,,,,
767676,1005314,71446,,,,,,,
1718747,1005315,95758,34,,,95758,34,,
1168437,1005316,95688,48,94589,48,95688,48,94589,48
1050216,1005317,93036,56,93003,56,93036,56,93003,56
5198957,1005318,94611,1,,,94611,1,,
5411432,1005319,08901,59,,,,,,
1957593,1005320,92651,30,,,,,,
1994892,1005321,91367,19,,,91367,19,,
5603610,1005322,95348,24,,,,,,
472440,1005323,92886,30,,,92886,30,,
5356920,1005324,92373,36,,,,,,
938448,1005325,92886,30,92886,30,92886,30,92886,30
1581411,1005326,,,,,,,,
974587,1005329,90034,19,,,,,,
1483373,1005330,94558,28,,,,,,
2886382,1005331,92104,37,,,92104,37,,
1909799,1005333,94158,38,,,94158,38,,
890417,1005334,60540,59,,,60540,59,,
490497,1005336,,,,,,,,
1997154,1005337,94903,21,,,94903,21,,
5533645,1005338,93291,54,,,,,,
766085,1005339,93301,15,,15,93301,15,,
5159585,1005341,97239,,,,,,,
1486373,1005342,92618,30,,,92618,30,,
2189769,1005343,94022,43,,,94022,43,,
5331240,1005344,95817,,,,95817,,,
2242277,1005345,85003,59,,,,,,
5576801,1005347,94304,43,,,94304,43,,
2049279,1005348,94158,38,,,,,,
1228329,1005349,94598,7,94523,7,,,,
1280611,1005350,93003,56,,,93003,56,93035,56
1482838,1005351,92111,37,,,92111,37,,
475568,1005352,91356,19,,,91356,19,,
277578,1005353,91789,19,91789,19,91789,19,91789,19
1675239,1005354,91360,56,,,91360,56,,
939006,1005355,92115,37,,,92115,37,,
5612193,1005356,94143,38,,,,,,
899197,1005357,90602,19,,,,,,
1439111,1005358,94121,38,,,94121,38,,
763347,1005359,92335,36,,,,,,
1433216,1005360,94611,1,,,,,,
2049838,1005361,95129,43,,,95129,43,94022,43
1161974,1005362,33579,59,,,33572,59,,
2180389,1005364,,,,,,,,
5644196,1005365,91342,19,90048,19,91342,19,,
1710433,1005366,,,,,,,,
1311072,1005367,95817,34,,,95817,34,,
2876097,1005368,94577,1,,,94577,1,,
1430134,1005369,78240,,85258,,,,,
2047437,1005370,31721,59,,,31721,59,,
1711799,1005371,95465,49,,,,,,
1675333,1005372,95648,31,95648,31,95648,31,95648,31
2138407,1005373,94534,48,,,94534,48,,
5652905,1005374,95062,44,,,95062,44,,
1382465,1005375,90505,19,90806,19,90505,19,90806,19
2131942,1005376,,,,,,,,
1389960,1005377,94945,,,,94945,,,
1766237,1005378,,,,,,,,
568993,1005379,99208,,,,,,,
456898,1005381,92780,30,,,92780,30,,
1582822,1005383,77072,,,,77072,,,
1226532,1005384,90021,19,,,90275,19,,
2082739,1005385,92591,33,92881,33,92591,33,92881,33
2185721,1005386,94611,,,,94611,,,
564560,1005387,98104,59,,,98104,59,,
767353,1005388,92357,36,,,,,,
1430266,1005389,92806,30,92618,30,,,,
1714910,1005391,95817,34,,,,,,
5575582,1005392,91203,19,,,,,,
1437123,1005393,95817,34,,,95817,34,,
1710826,1005394,,,,,,,,
1350365,1005395,90013,19,90505,19,,,,
370452,1005396,92127,37,,,92127,37,,
2082649,1005398,94598,7,,,,,,
1434335,1005399,,7,,,,7,,
2081490,1005400,,,,,,,,
